PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
2928115,"Shoeshion Women Shimmery Wedges Sandals (Rose Gold, numeric_4)","[Premium Quality: Shoeshion Women’s Fashion Wedges are lightweight as made with durable quality material. They're well made with extra Cushioned pad insole, slip-resistant PU outsole.,Fashion Wedges: This Slip On Wedges makes it comfortable for standing or walking without pain all day. This women’s slip on footwear are easy breezy to wear.,Trendy Colors: This Footwear come in Classy Color for your dressy or casual wear, they go well with jeans, shorts, skirts, dress in every modern woman's wardrobe.,Versatile Fashion Statement: Comfortable Fashion Wedges are suitable for any seasons. Perfect for daily , working, casual, dress, shopping, travel, long time standing, driving, etc.,Please measure your feet length before buying, and compare the size chart to choose the most suitable size. Product Color might be little different when it appear real.]","<p><strong>Shoeshion</strong> is an online fashion Brand for taste-makers and trend-breakers all over the country.</p><p>When it comes to online shopping looking for the latest women &amp; men fashion apparels &amp; footwear fashion trends, Shoeshion is the one-stop destination.</p><p><strong>ABOUT PRODUCT:</strong></p><p>Shoeshion Women's Comfortable Fashion Slip On is suitable for Parties, Daily Outings, shopping and Holidays.</p><p>Shoeshion women's fashion Sandal keep your feet soft and enable your feet to breathe freely. You can wear it in any season. You also can wear it on any occasion like parties, strolling, shopping, etc. It has many sizes for your choice.</p><p><strong>SPECIFICATIONS:</strong></p><ul><li>Type: Fashion Sandal</li><li>Heel: Wedges</li><li>Back Detail: Open</li><li>Toe Shape: Round Toe</li><li>Closure: Slip on</li><li>Gender: Women</li><li>Sole material: PU</li><li>Upper material: Synthetic</li><li>Season: Spring, summer, autumn, winter. All-year-round!</li><li>Inner material: Cushioned</li><li>Size: UK Size Chart (Refer from Image Section)</li></ul><p><strong>WARM TIPS:</strong></p><p>Shoeshion strictly follows the UK Size Chart.</p><p>Please measure your feet length before buying, and compare the size chart to choose the most suitable size.</p><p>If any problems, please contact us, we will respond as soon as possible!</p><p><strong>Thanks for your support!</strong></p>",3297,1141.732282
779479,Jor Bandukko Chhaya,,,22,525.0
1112952,Ayanami Kan Colle Card Game Character Sleeves Hg Vol.727 Battleship Kantai Fleet Girls Collection Anime High Grade Destroyer,,,963,400.0
2075403,"Orvis Carry-It-All (Sand, Large)","[Medium- 31"" x 51/2"" x 83/4"", to 9' 4-piece rod,Large- 363/4"" x 51/2"" x 83/4"", up to 11' 4-piece rod,100% CORDURA ECO polyester outer. 100% nylon liner.]","The Carry-It-All is perfect for organizing and transporting rods, reels and other fishing gear. In two convenient sizes, Medium and Large, for all anglers on the go.",4307,4300.0
2827434,GlobalNiche® E14 LED Bulb 0.7W Dipped Candle Light Bulb Chandelier Bulb 6500K Cool White,"[Low power consumption, low heat, and energy saving,Stable performance and up to 15000 hours long life span,E14 base type, easy to screw install,220V input voltage. 0.7W power,Wide used for hotel, dining-room, meeting room, drawing room, showroom, shop, offices, exhibition etc]","Description: Low power consumption, low heat, and energy saving. Stable performance and up to 15000 hours long life span. E14 base type, easy to screw install. 220V input voltage. 0.7W power. Wide used for hotel, dining-room, meeting room, drawing room, showroom, shop, offices, exhibition etc. Specification: LED quantity: 8 pieces (Smd2835) Base type: E14 Power: 0.7W Light color: Cold White (6000 ~ 6500K) or warm white(3000-3500k ) Input: AC 220V Size: approx. 35x122mm/1.38x4.80inch Package Includes: 1 Piece Dipped Light Bulb Note: Colors might be different due to different monitor display. Please allow slightly difference in size due to manual measurement",6426,590.5511805
1623849,"NalamiCases Designed Ladies Wrist Watch Hard Printed Designer Case for Samsung Galaxy A5 (2017) Duos, A520F, A520F/DS Back Cover DNL1193","[NalamiCases are ""Made in India' product using sublimation printing process, with print covering all 3 sides of cover.,Due to the nature of different monitors/tablets/smart phones, color variation may occur and the product may look slightly different in person being a handmade item.,NalamiCases are waterproof, fade resistant, non-peeling, printed with vibrant eco-friendly inks, extremely slim fitting with access to all functions.,NalamiCases offer lifetime print/design guarantee.,NalamiCases provide with maximum protection to your phone and maximum comfort for use.]",NalamiCases are Specialised In All Kinds of Mobile Accessories For Samsung Galaxy A5 (2017) Duos white new combo latest smart mobail mobile s phone s accessories 3d hard stylish printed designer 360 degree protection armoure backcover back cover covers and case cases - original 9d 6d 5d 2.5d 2.5 mm impossible unbreakable temperd temper tempered glass edge gorilla gorila 9h screen guard gaurd screenguard protector charger display usb cable and touch black battery under for girls boys in with earphones full price data lcd red blue charging camera wireless earphone kittys joker headphones pouch armor protection headphone front below sim vr type 3.1 view adapter bluetooth lens premium letter skin headset otg all mic smartphone quotes ear rugged iPakyed design ka of plastic box stand name model nillkine zapcaserin inch slim kickstand iron mirror Noised black rose jack hybrid matte man android thin tray cut only button avengerso yellow exchange Spigenol nano jelly colour love wooden mobil style clear pink bumper proof golden alphabet pack pouches rs wrap volume parts led card curved rear mega folder shock tampered metal port fancy band scratch flexible magnetic dragon 300 mah year waterproof zoom you ring cartoon packy protective connector Defendering & krishna vs digitizer ball storage plain virat pubg Nilkine army by head water charge queen ironman shockproof orginal fingerprint ladies king Marvelous rate best keyboard cables uag video kohli kick OtterBoxed board ronaldo frame india slot color phon key kit sensor ke wire minione print anime glasses bank microphone sticker diary set purple 4d quick light orignal flex unite memory holder vijay marble qriohey external moblie hd film Ringken fine Kapaveron compatible smartphones car off arm jesus designed gard jocker prise auto defender Diamond electronics double harry potter wood home backcase side high kl extra chargers shiva cavar handsfree vover kapa paky stick dash Johraon unique cute privacy,12064,708.6614166
1344473,"mDesign Hanging Fabric Office Supplies Storage Organizer for Notebooks, Planners, File Folders - Pack of 2, 4 Pockets, Gray/Cream",,,6,1299.999999
1374927,"Takkloo tum karo to raas leela hum kare to character dheela funny quote, blue background, quote for friends) Printed Designer Back Case Cover for HTC 10 :: HTC One M10","[Stand Out in Crowd with Exclusively Designed Premium Case from our Best Designers for your Mobile and Surround your Device with Quality Designs that Demands Attention.,Made from Hard Polycarbonate Plastic, that will protect your Phone from minor Bumps and Scratches and keeps your Phone in Pristine Condition..,3D Imaging and Printing Technology results in High Resolution Designs that Covers even sides of the Case.,This Cover Provides with Maximum Protection to your Phone and Maximum Comfort for use. Raised Lip Design Protects the Front Screen and Edges from Scuffs and Scratches. Open buttons and Exact Cut-outs Allow Easy Access to Phone Functions.,Designs are hand made with love which gives you a personalized and customized feeling that looks super cute in beaches to city to mountains. They are super compact on the phone and does not add up to the size too much.]","This is Durable 3D tum karo to raas leela hum kare to character dheela Pretty Heart Designer Case made up of Hard Polycarbonate Plastic and This Case is very much safe for your HTC 10 :: HTC One M10. This 3D tum karo to raas leela hum kare to character dheela Pretty Heart Case protects your HTC 10 :: HTC One M10 from damages from all 3 Dimensions. This Pretty Heart Designer Case for your HTC 10 :: HTC One M10 made against your Order , So please do not cancel your order once it is placed. We can transfer 90% of Image colors through printing process. If you are fine then only place order. Package : 1 x CHAPLOOS 3D tum karo to raas leela hum kare to character dheela Pretty Heart Hard Plastic Case for Your HTC 10 :: HTC One M10 , Printed all Sides Love Romantic Couple Pattern Printed Cell Phone Cases, Heart with Couple Mobile Phone Cases ( Cell Phone Accessories ), Pink Red Heart Designer Art Pouch Pouches Covers, Mumbai Delhi Gurgaon Bangalore Chennai Hyderabad Kolkata Customized Cases & Covers, College School Graduate LED LCD TV Televison Funky Funny Love Girly Attitude Humor Printed fun Crazy Wallet Notes Smart Phone Covers , Phone Back Case Covers Type of Design Graffiti & Illustrations, tum karo to raas leela hum kare to character dheela, funny quote , blue background, quote for friends, Love Romantic Couple Pattern Printed Cell Phone Cases, Heart with Couple Mobile Phone Cases ( Cell Phone Accessories ), Pink Red Heart Designer Art Pouch Pouches Covers, Mumbai Delhi Gurgaon Bangalore Chennai Hyderabad Kolkata Customized Cases & Covers, College School Graduate LED LCD TV Televison Funky Funny Love Girly Attitude Humor Printed fun Crazy Wallet Notes Smart Phone Covers , Phone Back Case Covers",12064,314.9606296
2201649,Chiraiyaa Alphabet S Letter On White Marble Designer Printed Premium Back Cover Case for Vivo Y51A,"[Hard Case,Smooth Finish,Perfect Fit,Printed on Sides,Polycarbonate Case]",We all know that fashion fades but style is eternal and in this culture where being stylish is vital to be ahead on fashion's track. We can never ignore innovation; creativity; style with an outline of utmost standard . Now a days mobile covers are not only designed to support and safeguard your gadget but it's a fashion outlook too. It provides you a chance to become a trend setter with its uncommon and appealing design for your Vivo Y51A Back cover. We believe in designing the mobile covers which add fun and charm to you life and make you the cynosure wherever you go. Every product is not only in vogue but also durable and reliable.,12064,708.6614166
2621306,Multi Styles Fashion Pearl Geometric Hair Clip Sets For Women Girls Sweet Heart Shaped Star Hairpins Barrettes Hair Accessories,"[Hair Clip Sets,For Girls and Women Hair Clip,8 pcs,Multi Styles Clips]",Multi Styles Fashion Pearl Geometric Hair Clip Sets For Women Girls Sweet Heart Shaped Star Hairpins Barrettes Hair Accessories | 8 pcs,9569,708.6614166
2107798,"Melrose 83895 Snowflake Pot with Legs, 5-inch Diameter, Dolomite","[83895 Snowflake Pot with Legs,Dimensions: 5 inches Diameter x 6.25 inches Height,Material: Dolomite]","Since 1985, Melrose customers have experienced the highest standard of quality and customer service in the home, garden, and holiday décor industry. Every Melrose product is meticulously designed and produced with the highest attention to detail and quality control, giving buyers an unwavering comfort in knowing the product will represent their own business well.",1555,200.0
1339081,Luxury Trinket Box Jewelry Box Gift Decorations Artwork Handicrafts Inlaid Diamond European Princessring Box Jewelry Box,"[Material:Zine Alloy ,Velvet.THE PERFECT GIFTING OPPORTUNITY: Nothing beats a gift that's both elegant and highly practical.,Dimensions: 4.3 x 2.4 x 3.1 inches.,COMPACT SIZE-YOUR JEWELS ALWAYS STAY WITH YOU: Thanks to the ideal size of our fine jewelry container, you can always pack it with you wherever you go and look stunning no matter where you are. Pack it in any bag or backpack and you can enjoy being a stunner on the go!,Our jewelry holder is simply created to put smiles on women's faces. If you're looking for the perfect Birthday/ Anniversary/ Valentine's Day gift for your significant other half, or for a beautifully crafted jewelry case for your little girl, consider your quest over. When high craftsmanship meets such high quality and practicality, it's a sure bet.,Exclusive Item Perfect gift for girls and women of all ages. Great for gifting on special occasions like weddings, birthdays, Valentine's Day, Mother's Day, Thanksgiving, Christmas etc.]","Boasting a unique design on the outside that's combined with outstanding craftsmanship and practicality, the Jewelry Box is the unique touch your dressing table needs.<br> Exquisite workmanship,show your elegant taste The Custom Choice That Every Unique Lady Deserves Find your favorite jewelry in seconds The velvet on the inside feels lush upon touch and we guarantee that a satisfaction grin will form on your face every time you open it. <br>If you're a man looking for the perfect gift for your wife, girlfriend or mom, then you're at the right place at the right time.<br> 100% Satisfaction Guaranteed. <br>&#x2605;Like A Song is the professional selling store of gift.We take pride in keeping up with very latest trends and offer superior quality, affordable items perfect for today's homes.Whether you're shopping for home decoration,wedding favour,Christmas,Halloween,Easter,Valentine's day,Mother & Father's day ,Birthday,Anniversary gifts,etc.Like A Song has prepared something for you.You'll love the vibrant colors, sparkles, and smart design on all we products. <br> &#x2605;Just please feel free to contact us if any problem, we will respond at the first time,our mission is to bring our high quality, fashionable and practical products as well as passion for life to every home.<br> &#x2605;We know how important customer experience can be, so we really appreciate every opportunity serve you.<br>",3329,240.0
